"Year","Sex","agegroup","UF","pop"
2027,"f","20-24","Mato Grosso Do Sul",100216.00077
2027,"f","20-24","Minas Gerais",691155.99606
2027,"f","20-24","Para",386635.00816
2027,"f","20-24","Paraiba",151573.00037
2027,"f","20-24","Parana",377903.98518
2027,"f","20-24","Pernambuco",364049.9956
2027,"f","20-24","Piaui",126875.00429
2027,"f","20-24","Rio De Janeiro",541961.0381
2027,"f","20-24","Rio Grande Do Norte",130979.98852
2027,"f","20-24","Rio Grande Do Sul",348505.99972
2027,"f","20-24","Rondonia",69726.00207
2027,"f","20-24","Roraima",26941.001
2027,"f","20-24","Santa Catarina",234225.99656
2027,"f","20-24","Sao Paulo",1516741.03252
2027,"f","20-24","Sergipe",90653.0016
2027,"f","20-24","Tocantins",66564.99499
2027,"f","25-29","Acre",44380.9944
2027,"f","25-29","Alagoas",148685.00074
2027,"f","25-29","Amapa",44469.0051
2027,"f","25-29","Amazonas",200458.962
2027,"f","25-29","Bahia",581557.02917
2027,"f","25-29","Ceara",377657.9468
2027,"f","25-29","Distrito Federal",132879
2027,"f","25-29","Espirito Santo",155327.9945
2027,"f","25-29","Goias",289516.99027
2027,"f","25-29","Maranhao",304257.99228
2027,"f","25-29","Mato Grosso",137041.99653
2027,"f","25-29","Mato Grosso Do Sul",106331.00302
2027,"f","25-29","Minas Gerais",786404.00405
2027,"f","25-29","Para",395685.00979
2027,"f","25-29","Paraiba",159601.0037
2027,"f","25-29","Parana",427661.00749
2027,"f","25-29","Pernambuco",389633.9874
2027,"f","25-29","Piaui",134454.005
2027,"f","25-29","Rio De Janeiro",632550.9943
2027,"f","25-29","Rio Grande Do Norte",140563.98815
2027,"f","25-29","Rio Grande Do Sul",400170.99828
2027,"f","25-29","Rondonia",76997.99454
2027,"f","25-29","Roraima",29754.0008
2027,"f","25-29","Santa Catarina",268262.01019
2027,"f","25-29","Sao Paulo",1697497.00497
2027,"f","25-29","Sergipe",100084.99667
2027,"f","25-29","Tocantins",69084.99715
2027,"f","30-34","Acre",40054.0005
2027,"f","30-34","Alagoas",143202.9992
2027,"f","30-34","Amapa",42436.0031
2027,"f","30-34","Amazonas",193282.0043
2027,"f","30-34","Bahia",596120.97183
2027,"f","30-34","Ceara",401999.0271
2027,"f","30-34","Distrito Federal",133121
2027,"f","30-34","Espirito Santo",160198.9996
2027,"f","30-34","Goias",305074.99308
2027,"f","30-34","Maranhao",301121.99456
2027,"f","30-34","Mato Grosso",144307.99994
2027,"f","30-34","Mato Grosso Do Sul",114246.9993
2027,"f","30-34","Minas Gerais",836183.99291
2027,"f","30-34","Para",386751.99402
2027,"f","30-34","Paraiba",162248.0036
2027,"f","30-34","Parana",455484.00653
2027,"f","30-34","Pernambuco",390140.9978
2027,"f","30-34","Piaui",128697.99552
2027,"f","30-34","Rio De Janeiro",665713.0012
2027,"f","30-34","Rio Grande Do Norte",146536.00702
2027,"f","30-34","Rio Grande Do Sul",421891.98244
2027,"f","30-34","Rondonia",78936.99879
2027,"f","30-34","Roraima",31760.0034
2027,"f","30-34","Santa Catarina",298086.01024
2027,"f","30-34","Sao Paulo",1750656.93207
2027,"f","30-34","Sergipe",103209.00099
2027,"f","30-34","Tocantins",69789.99694
2027,"f","35-39","Acre",35679.999
2027,"f","35-39","Alagoas",135369.99759
2027,"f","35-39","Amapa",39075.9951
2027,"f","35-39","Amazonas",175238.0482
2027,"f","35-39","Bahia",599471.98448
2027,"f","35-39","Ceara",401933.0367
2027,"f","35-39","Distrito Federal",135115
2027,"f","35-39","Espirito Santo",166189.0083
2027,"f","35-39","Goias",306939.01287
2027,"f","35-39","Maranhao",293708.99794
2027,"f","35-39","Mato Grosso",144655.00199
2027,"f","35-39","Mato Grosso Do Sul",113133.9975
2027,"f","35-39","Minas Gerais",842835.98777
2027,"f","35-39","Para",368006.00375
2027,"f","35-39","Paraiba",165377.99553
2027,"f","35-39","Parana",450346.00164
2027,"f","35-39","Pernambuco",393260.9995
2027,"f","35-39","Piaui",131742.99713
2027,"f","35-39","Rio De Janeiro",660674.9768
2027,"f","35-39","Rio Grande Do Norte",152989.00163
2027,"f","35-39","Rio Grande Do Sul",418502.99373
2027,"f","35-39","Rondonia",77428.00341
2027,"f","35-39","Roraima",30635.9966
2027,"f","35-39","Santa Catarina",306043.00285
2027,"f","35-39","Sao Paulo",1827771.02084
2027,"f","35-39","Sergipe",102178.9999
2027,"f","35-39","Tocantins",67009.00373
2027,"f","40-44","Acre",34036.0023
2027,"f","40-44","Alagoas",133984.99738
2027,"f","40-44","Amapa",36061.9969
2027,"f","40-44","Amazonas",164273.003
2027,"f","40-44","Bahia",634112.03122
2027,"f","40-44","Ceara",383571.9882
2027,"f","40-44","Distrito Federal",144984
2027,"f","40-44","Espirito Santo",170226.0008
2027,"f","40-44","Goias",303021.9985
2027,"f","40-44","Maranhao",288906.99564
2027,"f","40-44","Mato Grosso",142676.98863
2027,"f","40-44","Mato Grosso Do Sul",111926.9949
2027,"f","40-44","Minas Gerais",849188.02466
2027,"f","40-44","Para",354101.99119
2027,"f","40-44","Paraiba",165902.99549
2027,"f","40-44","Parana",442204.99867
2027,"f","40-44","Pernambuco",395333.999
2027,"f","40-44","Piaui",132597.9968
2027,"f","40-44","Rio De Janeiro",689381.0492
2027,"f","40-44","Rio Grande Do Norte",151204.00862
2027,"f","40-44","Rio Grande Do Sul",432974.99851
2027,"f","40-44","Rondonia",75577.99906
2027,"f","40-44","Roraima",27422.998
2027,"f","40-44","Santa Catarina",306154.98895
2027,"f","40-44","Sao Paulo",1928922.96226
2027,"f","40-44","Sergipe",100321.00087
2027,"f","40-44","Tocantins",64443.00248
2027,"f","45-49","Acre",31288.9964
2027,"f","45-49","Alagoas",127057.0022
2027,"f","45-49","Amapa",31258.9974
2027,"f","45-49","Amazonas",148695.0041
2027,"f","45-49","Bahia",608451.99602
2027,"f","45-49","Ceara",345063.0123
2027,"f","45-49","Distrito Federal",143574
2027,"f","45-49","Espirito Santo",161755.9907
2027,"f","45-49","Goias",288830.00944
2027,"f","45-49","Maranhao",255837.00011
2027,"f","45-49","Mato Grosso",135123.99903
2027,"f","45-49","Mato Grosso Do Sul",106285.9985
2027,"f","45-49","Minas Gerais",820984.96373
2027,"f","45-49","Para",317191.00187
2027,"f","45-49","Paraiba",156808.99664
2027,"f","45-49","Parana",429753.0015
2027,"f","45-49","Pernambuco",374855.0031
2027,"f","45-49","Piaui",125322.99624
2027,"f","45-49","Rio De Janeiro",690358.0198
2027,"f","45-49","Rio Grande Do Norte",136378.98887
2027,"f","45-49","Rio Grande Do Sul",416448.99743
2027,"f","45-49","Rondonia",69758.00456
2027,"f","45-49","Roraima",23716.9981
2027,"f","45-49","Santa Catarina",282156.00326
2027,"f","45-49","Sao Paulo",1866506.94862
2027,"f","45-49","Sergipe",92497.00011
2027,"f","45-49","Tocantins",60292.00095
2027,"f","5-9","Acre",40550.9963
2027,"f","5-9","Alagoas",119776.00376
2027,"f","5-9","Amapa",39180.0039
2027,"f","5-9","Amazonas",197081.0012
2027,"f","5-9","Bahia",491590.99661
2027,"f","5-9","Ceara",317493.99588
2027,"f","5-9","Distrito Federal",96159
2027,"f","5-9","Espirito Santo",142638.0024
2027,"f","5-9","Goias",263003.99308
2027,"f","5-9","Maranhao",281822.99925
2027,"f","5-9","Mato Grosso",140024.99788
2027,"f","5-9","Mato Grosso Do Sul",107473.99733
2027,"f","5-9","Minas Gerais",647936.00603
2027,"f","5-9","Para",349659.00375
2027,"f","5-9","Paraiba",138324.99808
2027,"f","5-9","Parana",382684.99042
2027,"f","5-9","Pernambuco",331042.00063
2027,"f","5-9","Piaui",113425.00128
2027,"f","5-9","Rio De Janeiro",545454.9942
2027,"f","5-9","Rio Grande Do Norte",115817.00235
2027,"f","5-9","Rio Grande Do Sul",339124.99412
2027,"f","5-9","Rondonia",68859.00474
2027,"f","5-9","Roraima",30621.0034
2027,"f","5-9","Santa Catarina",241710.00642
2027,"f","5-9","Sao Paulo",1469678.98674
2027,"f","5-9","Sergipe",83046.00182
2027,"f","5-9","Tocantins",62123.0009
2027,"f","50-54","Acre",25411.9992
2027,"f","50-54","Alagoas",111178.99587
2027,"f","50-54","Amapa",25612.9981
2027,"f","50-54","Amazonas",122334.00127
2027,"f","50-54","Bahia",513532.94969
2027,"f","50-54","Ceara",301328.9961
2027,"f","50-54","Distrito Federal",122130
2027,"f","50-54","Espirito Santo",141126.9964
2027,"f","50-54","Goias",257815.99887
2027,"f","50-54","Maranhao",205351.00455
2027,"f","50-54","Mato Grosso",119936.99593
2027,"f","50-54","Mato Grosso Do Sul",94627.0053
2027,"f","50-54","Minas Gerais",735703.02034
2027,"f","50-54","Para",262007.99899
2027,"f","50-54","Paraiba",138128.00176
2027,"f","50-54","Parana",402464.00224
2027,"f","50-54","Pernambuco",336312.0024
2027,"f","50-54","Piaui",107459.00266
2027,"f","50-54","Rio De Janeiro",629307.0123
2027,"f","50-54","Rio Grande Do Norte",119016.99456
2027,"f","50-54","Rio Grande Do Sul",373866.00653
2027,"f","50-54","Rondonia",60469.99938
2027,"f","50-54","Roraima",18313.9974
2027,"f","50-54","Santa Catarina",251665.99778
2027,"f","50-54","Sao Paulo",1672547.94134
2027,"f","50-54","Sergipe",80617.99918
2027,"f","50-54","Tocantins",50023.00284
2027,"f","55-59","Acre",20372.00325
2027,"f","55-59","Alagoas",97958.00311
2027,"f","55-59","Amapa",19948.00462
2027,"f","55-59","Amazonas",96093.99942
2027,"f","55-59","Bahia",448583.00017
2027,"f","55-59","Ceara",273367.0024
2027,"f","55-59","Distrito Federal",102163
2027,"f","55-59","Espirito Santo",126425.995
2027,"f","55-59","Goias",226301.00318
2027,"f","55-59","Maranhao",170010.00141
2027,"f","55-59","Mato Grosso",104604.00054
2027,"f","55-59","Mato Grosso Do Sul",85313.99623
2027,"f","55-59","Minas Gerais",679395.99788
2027,"f","55-59","Para",214275.99362
2027,"f","55-59","Paraiba",124809.99419
2027,"f","55-59","Parana",384497.99373
2027,"f","55-59","Pernambuco",300209.9992
2027,"f","55-59","Piaui",93924.00541
2027,"f","55-59","Rio De Janeiro",576346.0273
2027,"f","55-59","Rio Grande Do Norte",110329.99618
2027,"f","55-59","Rio Grande Do Sul",366172.99516
2027,"f","55-59","Rondonia",51473.00482
2027,"f","55-59","Roraima",14155
2027,"f","55-59","Santa Catarina",238668.00043
2027,"f","55-59","Sao Paulo",1514212.04077
2027,"f","55-59","Sergipe",71357.00413
2027,"f","55-59","Tocantins",41820.00004
2027,"f","60-64","Acre",15688.00042
2027,"f","60-64","Alagoas",82767.99575
2027,"f","60-64","Amapa",14879.0003
2027,"f","60-64","Amazonas",75600.99446
2027,"f","60-64","Bahia",390769.99879
2027,"f","60-64","Ceara",244961.99521
2027,"f","60-64","Distrito Federal",87112
2027,"f","60-64","Espirito Santo",117079.0063
2027,"f","60-64","Goias",194306.00842
2027,"f","60-64","Maranhao",144303.0022
2027,"f","60-64","Mato Grosso",89192.99962
2027,"f","60-64","Mato Grosso Do Sul",77639.00354
2027,"f","60-64","Minas Gerais",642466.00334
2027,"f","60-64","Para",170327.99809
2027,"f","60-64","Paraiba",110878.9963
2027,"f","60-64","Parana",358105.99598
2027,"f","60-64","Pernambuco",261221.0011
2027,"f","60-64","Piaui",84027.00027
2027,"f","60-64","Rio De Janeiro",548957.9732
2027,"f","60-64","Rio Grande Do Norte",100512.00589
2027,"f","60-64","Rio Grande Do Sul",374504.99574
2027,"f","60-64","Rondonia",42386.00051
2027,"f","60-64","Roraima",10992.0003
2027,"f","60-64","Santa Catarina",228627.99381
2027,"f","60-64","Sao Paulo",1398888.02381
2027,"f","60-64","Sergipe",60466
2027,"f","60-64","Tocantins",35052.99971
2027,"f","65-69","Acre",11998.0001
2027,"f","65-69","Alagoas",65257.99843
2027,"f","65-69","Amapa",11036.00026
2027,"f","65-69","Amazonas",58373.99584
2027,"f","65-69","Bahia",322732.00134
2027,"f","65-69","Ceara",193951.99842
2027,"f","65-69","Distrito Federal",68804
2027,"f","65-69","Espirito Santo",102016.9983
2027,"f","65-69","Goias",155153.00038
2027,"f","65-69","Maranhao",116115.99511
2027,"f","65-69","Mato Grosso",70175.99621
2027,"f","65-69","Mato Grosso Do Sul",64273.99691
2027,"f","65-69","Minas Gerais",561412.99817
2027,"f","65-69","Para",133747.99544
2027,"f","65-69","Paraiba",88437.00443
2027,"f","65-69","Parana",302190.99887
2027,"f","65-69","Pernambuco",211826.9974
2027,"f","65-69","Piaui",69574.99645
2027,"f","65-69","Rio De Janeiro",497704.9732
2027,"f","65-69","Rio Grande Do Norte",79094.00073
2027,"f","65-69","Rio Grande Do Sul",343034.99747
2027,"f","65-69","Rondonia",32338.99974
2027,"f","65-69","Roraima",8399.00015
2027,"f","65-69","Santa Catarina",193901.0032
2027,"f","65-69","Sao Paulo",1231461.05308
2027,"f","65-69","Sergipe",46674.99512
2027,"f","65-69","Tocantins",27564.99922
2027,"f","70-74","Acre",9079.99995
2027,"f","70-74","Alagoas",50966.99522
2027,"f","70-74","Amapa",7718.99951
2027,"f","70-74","Amazonas",41878.99655
2027,"f","70-74","Bahia",251267.00466
2027,"f","70-74","Ceara",147461.00347
2027,"f","70-74","Distrito Federal",51478
2027,"f","70-74","Espirito Santo",80700.00273
2027,"f","70-74","Goias",115128.00065
2027,"f","70-74","Maranhao",90731.9958
2027,"f","70-74","Mato Grosso",50242.99661
2027,"f","70-74","Mato Grosso Do Sul",48464.00514
2027,"f","70-74","Minas Gerais",443397.99309
2027,"f","70-74","Para",100744.00241
2027,"f","70-74","Paraiba",68978.99513
2027,"f","70-74","Parana",237102.00333
2027,"f","70-74","Pernambuco",164300.0053
2027,"f","70-74","Piaui",54470.00244
2027,"f","70-74","Rio De Janeiro",404958.0477
2027,"f","70-74","Rio Grande Do Norte",57504.00367
2027,"f","70-74","Rio Grande Do Sul",280087.99757
2027,"f","70-74","Rondonia",22624.00117
2027,"f","70-74","Roraima",5803.00022
2027,"f","70-74","Santa Catarina",149282.00606
2027,"f","70-74","Sao Paulo",982322.00045
2027,"f","70-74","Sergipe",35104.00203
2027,"f","70-74","Tocantins",20856.00054
2027,"f","75-79","Acre",6180.99978
2027,"f","75-79","Alagoas",36658.00312
2027,"f","75-79","Amapa",4712.00041
2027,"f","75-79","Amazonas",27366.00411
2027,"f","75-79","Bahia",183639.99939
2027,"f","75-79","Ceara",112547.99488
2027,"f","75-79","Distrito Federal",36204
2027,"f","75-79","Espirito Santo",55743.99935
2027,"f","75-79","Goias",78388.00185
2027,"f","75-79","Maranhao",64684.00524
2027,"f","75-79","Mato Grosso",32934.00073
2027,"f","75-79","Mato Grosso Do Sul",33788.0038
2027,"f","75-79","Minas Gerais",316933.99708
2027,"f","75-79","Para",66952.99417
2027,"f","75-79","Paraiba",54446.99598
2027,"f","75-79","Parana",171280.00237
2027,"f","75-79","Pernambuco",123019.99819
2027,"f","75-79","Piaui",39000.00197
2027,"f","75-79","Rio De Janeiro",295758.9616
2027,"f","75-79","Rio Grande Do Norte",45785.99905
2027,"f","75-79","Rio Grande Do Sul",209384.99725
2027,"f","75-79","Rondonia",13871.00067
2027,"f","75-79","Roraima",3574.00056
2027,"f","75-79","Santa Catarina",106996.00024
2027,"f","75-79","Sao Paulo",711340.95717
2027,"f","75-79","Sergipe",25038.0011
2027,"f","75-79","Tocantins",14474.999994
2027,"f","80-84","Acre",4020.99962
2027,"f","80-84","Alagoas",23235.99936
2027,"f","80-84","Amapa",2966.99998
2027,"f","80-84","Amazonas",16348.00048
2027,"f","80-84","Bahia",123495.99532
2027,"f","80-84","Ceara",73670.00035
2027,"f","80-84","Distrito Federal",22077
2027,"f","80-84","Espirito Santo",35011.00114
2027,"f","80-84","Goias",47126.99724
2027,"f","80-84","Maranhao",41652.00033
2027,"f","80-84","Mato Grosso",19577.999797
2027,"f","80-84","Mato Grosso Do Sul",21377.99987
2027,"f","80-84","Minas Gerais",203824.003774
2027,"f","80-84","Para",41428.99824
2027,"f","80-84","Paraiba",36374.99945
2027,"f","80-84","Parana",109813.99709
2027,"f","80-84","Pernambuco",80671.998763
2027,"f","80-84","Piaui",24235.000524
2027,"f","80-84","Rio De Janeiro",187572.00138
2027,"f","80-84","Rio Grande Do Norte",31067.99968
2027,"f","80-84","Rio Grande Do Sul",136514.99619
2027,"f","80-84","Rondonia",7467.999802
2027,"f","80-84","Roraima",1981
2027,"f","80-84","Santa Catarina",66743.00001
2027,"f","80-84","Sao Paulo",451275.960761
2027,"f","80-84","Sergipe",15968.0001
2027,"f","80-84","Tocantins",9076.000208
2027,"f","85","Acre",3521.000096
2027,"f","85","Alagoas",21254.99923
2027,"f","85","Amapa",3012.000457
2027,"f","85","Amazonas",14570.999202
2027,"f","85","Bahia",125632.99907
2027,"f","85","Ceara",71236.99608
2027,"f","85","Distrito Federal",19479
2027,"f","85","Espirito Santo",39253.99965
2027,"f","85","Goias",40678.000353
2027,"f","85","Maranhao",44798.999312
2027,"f","85","Mato Grosso",16420.000654
2027,"f","85","Mato Grosso Do Sul",19874.999292
2027,"f","85","Minas Gerais",214909.000335
2027,"f","85","Para",36379.000878
2027,"f","85","Paraiba",34274.999531
2027,"f","85","Parana",104442.997136
2027,"f","85","Pernambuco",75820.000619
2027,"f","85","Piaui",21160.999365
2027,"f","85","Rio De Janeiro",201434.00904
2027,"f","85","Rio Grande Do Norte",30298.000981
2027,"f","85","Rio Grande Do Sul",145460.999236
2027,"f","85","Rondonia",5837.999815
2027,"f","85","Roraima",1433.000005
2027,"f","85","Santa Catarina",68563.998557
2027,"f","85","Sao Paulo",470145.001831
2027,"f","85","Sergipe",13829.999708
2027,"f","85","Tocantins",7814.999904
2027,"m","0-4","Acre",41831.0012
2027,"m","0-4","Alagoas",122033.00099
2027,"m","0-4","Amapa",40225.9975
2027,"m","0-4","Amazonas",202060.0013
2027,"m","0-4","Bahia",488758.00435
2027,"m","0-4","Ceara",317668.00044
2027,"m","0-4","Distrito Federal",103400
2027,"m","0-4","Espirito Santo",142775.0014
2027,"m","0-4","Goias",258205.99757
2027,"m","0-4","Maranhao",287094.99626
2027,"m","0-4","Mato Grosso",141664.99827
2027,"m","0-4","Mato Grosso Do Sul",108550.00377
2027,"m","0-4","Minas Gerais",644979.99893
2027,"m","0-4","Para",358986.98128
2027,"m","0-4","Paraiba",138712.00448
2027,"m","0-4","Parana",385846.02095
2027,"m","0-4","Pernambuco",331944.99411
2027,"m","0-4","Piaui",113904.99604
2027,"m","0-4","Rio De Janeiro",540009.9822
2027,"m","0-4","Rio Grande Do Norte",117223.99274
2027,"m","0-4","Rio Grande Do Sul",340588.00025
2027,"m","0-4","Rondonia",69344.99823
2027,"m","0-4","Roraima",31535.996
2027,"m","0-4","Santa Catarina",242100.99979
2027,"m","0-4","Sao Paulo",1475542.0035
2027,"m","0-4","Sergipe",83646.99718
2027,"m","0-4","Tocantins",63497.99851
2027,"m","10-14","Acre",42344.9988
2027,"m","10-14","Alagoas",126943.99769
2027,"m","10-14","Amapa",42088.9998
2027,"m","10-14","Amazonas",208145.0035
2027,"m","10-14","Bahia",515742.01372
2027,"m","10-14","Ceara",329283.98844
2027,"m","10-14","Distrito Federal",101995
2027,"m","10-14","Espirito Santo",148281.0059
2027,"m","10-14","Goias",274988.99422
2027,"m","10-14","Maranhao",290494.9972
2027,"m","10-14","Mato Grosso",142149.99895
2027,"m","10-14","Mato Grosso Do Sul",112432.9944
2027,"m","10-14","Minas Gerais",679258.00377
2027,"m","10-14","Para",365209.01376
2027,"m","10-14","Paraiba",142791.00357
2027,"m","10-14","Parana",400018.99738
2027,"m","10-14","Pernambuco",353506.99592
2027,"m","10-14","Piaui",117932.99963
2027,"m","10-14","Rio De Janeiro",569407.0285
2027,"m","10-14","Rio Grande Do Norte",123379.99962
2027,"m","10-14","Rio Grande Do Sul",360368.00286
2027,"m","10-14","Rondonia",70882.99553
2027,"m","10-14","Roraima",29627.0041
2027,"m","10-14","Santa Catarina",249248.00276
2027,"m","10-14","Sao Paulo",1559501.94451
2027,"m","10-14","Sergipe",86589.00448
2027,"m","10-14","Tocantins",63433.99758
2027,"m","15-19","Acre",43837.0038
2027,"m","15-19","Alagoas",133573.00111
2027,"m","15-19","Amapa",41705.9982
2027,"m","15-19","Amazonas",203560.0034
2027,"m","15-19","Bahia",536789.99292
2027,"m","15-19","Ceara",331383.99975
2027,"m","15-19","Distrito Federal",105340
2027,"m","15-19","Espirito Santo",142063.9991
2027,"m","15-19","Goias",262064.9909
2027,"m","15-19","Maranhao",307088.9962
2027,"m","15-19","Mato Grosso",132378.0008
2027,"m","15-19","Mato Grosso Do Sul",106259.99891
2027,"m","15-19","Minas Gerais",671373.98821
2027,"m","15-19","Para",382877.99362
2027,"m","15-19","Paraiba",143970.99686
2027,"m","15-19","Parana",379475.01626
2027,"m","15-19","Pernambuco",362417.98402
2027,"m","15-19","Piaui",122283.99606
2027,"m","15-19","Rio De Janeiro",539878.0263
2027,"m","15-19","Rio Grande Do Norte",128262.99713
2027,"m","15-19","Rio Grande Do Sul",337144.00109
2027,"m","15-19","Rondonia",68273.00654
2027,"m","15-19","Roraima",28583.0038
2027,"m","15-19","Santa Catarina",235125.00066
2027,"m","15-19","Sao Paulo",1519240.95854
2027,"m","15-19","Sergipe",88882.00492
2027,"m","15-19","Tocantins",65114.00198
